accession,has_pdb
P07205,False
P07225,True
P07237,True
P07288,True
P07305,True
P07306,True
P07307,True
P07315,True
P07320,True
P07327,True
P07332,True
P07333,True
P07339,True
P07355,True
P07357,True
P07358,True
P07359,True
P07360,True
P07384,True
P07437,True
P07438,False
P07451,True
P07476,False
P07477,True
P07478,True
P07492,True
P07498,False
P07510,False
P07550,True
P07585,False
P07602,True
P07686,True
P07711,True
P07737,True
P07738,True
P07741,True
P07766,True
P07814,True
P07858,True
P07864,True
P07900,True
P07902,True
P07910,True
P07911,True
P07919,True
P07942,True
P07947,True
P07948,True
P07949,True
P07951,False
P07954,True
P07988,True
P07992,True
P07996,True
P07998,True
P08034,True
P08047,True
P08048,True
P08069,True
P08100,True
P08118,True
P08123,True
P08133,True
P08134,True
P08138,True
P08151,True
P08172,True
P08173,True
P08174,True
P08183,True
P08185,True
P08195,True
P08217,False
P08218,False
P08235,True
P08236,True
P08237,True
P08238,True
P08240,True
P08243,True
P08246,True
P08247,False
P08253,True
P08254,True
P08263,True
P08294,True
P08311,True
P08319,True
P08397,True
P08473,True
P08476,True
P08493,True
P08514,True
P08519,True
P08559,True
P08567,True
P08571,True
P08572,True
P08574,True
P08575,True
P08579,True
P08581,True
P08582,True
P08588,True
P08590,True
P08603,True
P08620,True
P08621,True
P08631,True
P08637,True
P08648,True
P08651,True
P08670,True
P08684,True
P08686,True
P08697,False
P08700,True
P08708,True
P08709,True
P08727,True
P08729,True
P08754,True
P08758,True
P08779,False
P08833,True
P08842,True
P08861,False
P08865,True
P08887,True
P08908,True
P08910,False
P08912,True
P08913,True
P08922,True
P08949,True
P08962,True
P08F94,False
P09012,True
P09016,False
P09017,False
P09038,True
P09067,False
P09086,True
P09104,True
P09110,True
P09132,True
P09172,True
P09210,True
P09211,True
P09228,False
P09234,True
P09237,True
P09238,True
P09326,True
P09327,True
P09341,True
P09382,True
P09417,True
P09429,True
P09430,False
P09455,True
P09466,True
P09467,True
P09471,True
P09486,True
P09488,True
P09493,True
P09496,True
P09497,False
P09525,True
P09529,True
P09543,True
P09544,False
P09564,False
P09601,True
P09603,True
P09619,True
P09622,True
P09629,False
P09651,True
P09661,True
P09668,True
P09669,True
P09681,True
P09683,True
P09693,True
P09758,True
P09769,True
P09848,False
P09871,True
P09874,True
P09884,True
P09912,False
P09913,True
P09914,True
P09917,True
P09919,True
P09923,False
P09936,True
P09958,True
P09960,True
P09972,True
P0C024,True
P0C0E4,False
P0C0L4,True
P0C0L5,True
P0C0P6,False
P0C0S5,True
P0C0S8,True
P0C1S8,True
P0C1Z6,False
P0C264,False
P0C2W1,False
P0C5Y9,False
P0C5Z0,True
P0C6T2,True
P0C7P0,True
P0C7P3,True
P0C7T5,False
P0C7U0,False
P0C7W6,False
P0C7X2,False
P0C869,False
P0C870,True
P0CAP1,True
P0CAP2,True
P0CB47,False
P0CG04,True
P0CG08,False
P0CG20,False
P0CG30,True
P0CG37,False
P0CG47,True
P0CG48,True
P0CW18,False
P0DI81,False
P0DI82,False
P0DI83,False
P0DJD3,True
P0DJD7,True
P0DJD8,False
P0DJD9,False
P0DJI8,True
P0DJI9,False
P0DJJ0,False
P0DMC3,True
P0DME0,False
P0DML2,True
P0DML3,False
P0DMM9,True
P0DMN0,False
P0DMS8,True
P0DMS9,False
P0DMV8,True
P0DMV9,True
P0DMW2,False
P0DN84,True
P0DN86,True
P0DOX5,True
P0DOY2,True
P0DOY3,True
P0DP23,True
P0DP24,True
P0DP25,True
P0DP42,False
P0DP57,True
P0DP58,True
P0DP91,False
P0DPB3,False
P0DPB6,True
P0DPD6,False
P0DPD7,True
P0DPD8,False
P0DPH7,False
P0DPH8,False
P0DPK2,True
P0DPK3,False
P0DPK4,False
P0DPK5,True
P0DSE1,True
P0DSE2,True
P0DTE4,False
P0DTE5,False
P0DTE7,False
P0DTE8,False
P0DTU3,True
P0DTU4,True
P0DUB6,True
P10070,False
P10071,True
P10073,False
P10074,True
P10082,True
P10092,False
P10109,True
P10114,True
P10124,False
P10144,True
P10145,True
P10147,True
P10153,True
P10155,False
P10163,False
P10176,True
P10242,False
P10243,False
P10244,True
P10253,True
P10265,False
P10275,True
P10276,True
P10301,True
P10321,True
P10323,False
P10398,True
P10412,True
P10415,True
P10451,True
P10515,True
P10523,False
P10586,True
P10588,True
P10589,True
P10599,True
P10600,True
P10606,True
P10619,True
P10620,False
P10632,True
P10635,True
P10636,True
P10643,True
P10644,True
P10645,True
P10646,True
P10696,False
P10720,True
P10721,True
P10745,False
P10746,True
P10747,True
P10767,False
P10768,True
P10809,True
P10826,True
P10827,True
P10828,True
P10909,True
P10911,False
P10912,True
P10914,False
P10915,False
P10916,True
P10966,False
P10997,True
P11021,True
P11047,True
P11049,False
P11055,False
P11086,True
P11117,False
P11137,False
P11142,True
P11150,False
P11161,False
P11166,True
P11168,False
P11169,True
P11171,True
P11172,True
P11177,True
P11182,True
P11215,True
P11216,True
P11217,True
P11226,True
P11229,True
P11230,True
P11233,True
P11234,True
P11245,True
P11274,True
P11277,True
P11279,True
P11308,True
P11309,True
P11310,True
P11362,True
P11387,True
P11388,True
P11413,True
P11441,True
P11464,False
P11473,True
P11474,True
P11487,False
P11488,True
P11498,True
P11509,True
P11511,True
P11532,True
P11586,True
P11597,True
P11678,True
P11684,True
P11686,True
P11712,True
P11717,True
P11766,True
P11801,False
P11802,True
P11831,True
P11836,True
P11908,True
P11912,True
P11926,True
P11940,True
P12004,True
P12018,True
P12034,False
P12035,False
P12036,False
P12074,True
P12081,True
P12104,True
P12107,False
P12109,True
P12110,True
P12111,True
P12235,False
P12236,False
P12259,True
P12268,True
P12270,True
P12271,True
P12272,True
P12273,True
P12277,True
P12314,True
P12318,True
P12319,True
P12429,True
P12524,False
P12532,True
P12544,True
P12643,True
P12644,False
P12645,True
P12694,True
P12724,True
P12755,True
P12757,True
P12814,True
P12821,True
P12829,False
P12830,True
P12838,True
P12882,False
P12883,True
P12931,True
P12955,True
P12956,True
P12980,False
P13010,True
P13051,True
P13056,False
P13073,True
P13164,False
P13196,False
P13224,True
P13232,True
P13236,True
P13284,False
P13349,True
P13378,False
P13385,False
P13473,True
P13489,True
P13497,True
P13498,True
P13500,True
P13501,True
P13521,False
P13533,False
P13535,False
P13569,True
P13584,False
P13591,True
P13598,True
P13611,False
P13612,True
P13631,True
P13637,True
P13639,True
P13640,False
P13645,True
P13646,False
P13647,True
P13667,True
P13671,True
P13674,True
P13682,False
P13686,True
P13688,True
P13693,True
P13716,True
P13725,True
P13726,True
P13727,True
P13747,True
P13762,False
P13765,True
P13796,True
P13797,True
P13798,False
P13804,True
P13805,False
P13807,True
P13861,True
P13866,True
P13928,True
P13929,True
P13942,False
P13945,True
P13984,True
P13987,True
P13994,False
P13995,True
P14060,False
P14061,True
P14091,True
P14136,True
P14138,True
P14151,True
P14174,True
P14207,True
P14209,True
P14210,True
P14222,False
P14314,True
P14316,True
P14317,False
P14324,True
P14373,False
P14384,True
P14406,True
P14410,True
P14415,False
P14416,True
P14543,False
P14550,True
P14555,True
P14598,True
P14616,True
P14618,True
P14621,False
P14625,True
P14635,True
P14649,True
P14651,False
P14652,False
P14653,True
P14672,True
P14678,True
P14679,True
P14735,True
P14770,True
P14778,True
P14780,True
P14784,True
P14854,True
P14859,True
P14866,True
P14867,True
P14868,True
P14902,True
P14920,True
P14921,True
P14923,True
P14927,True
P15018,True
P15036,True
P15056,True
P15085,True
P15086,True
P15090,True
P15104,True
P15121,True
P15144,True
P15151,True
P15153,True
P15169,True
P15170,True
P15172,False
P15173,False
P15248,True
P15259,False
P15260,True
P15289,True
P15291,True
P15309,True
P15311,True
P15313,False
P15328,True
P15336,True
P15374,True
P15382,True
P15391,True
P15407,False
P15408,False
P15428,True
P15498,True
P15502,False
P15509,True
P15514,True
P15515,False
P15516,False
P15529,True
P15531,True
P15538,True
P15559,True
P15586,False
P15622,False
P15692,True
P15735,True
P15812,True
P15813,True
P15814,True
P15822,True
P15848,True
P15863,False
P15880,True
P15882,True
P15884,True
P15907,True
P15918,False
P15923,True
P15924,True
P15927,True
P15941,True
P15954,True
P15976,True
P16035,True
P16050,False
P16066,True
P16070,True
P16083,True
P16104,True
P16109,True
P16112,True
P16118,True
P16144,True
P16150,False
P16152,True
P16157,True
P16219,True
P16220,True
P16233,True
P16234,True
P16260,False
P16278,True
P16284,True
P16298,True
P16333,True
P16383,False
P16389,False
P16401,True
P16402,True
P16403,True
P16410,True
P16422,True
P16435,True
P16442,True
P16444,True
P16452,True
P16455,True
P16471,True
P16473,True
P16499,False
P16519,False
P16520,False
P16581,True
P16591,True
P16615,True
P16619,False
P16662,True
P16671,True
P16860,True
P16870,False
P16871,True
P16885,True
P16930,False
P16949,False
P16989,False
P17010,False
P17014,False
P17020,False
P17021,False
P17022,False
P17023,False
P17024,False
P17027,False
P17028,True
P17036,False
P17040,False
P17041,True
P17050,True
P17066,True
P17081,True
P17096,True
P17152,False
P17174,True
P17181,True
P17213,True
P17252,True
P17275,False
P17301,True
P17302,True
P17342,True
P17405,True
P17480,True
P17481,False
P17482,False
P17483,False
P17509,False
P17516,True
P17535,True
P17540,True
P17542,True
P17544,False
P17568,True
P17600,False
P17612,True
P17643,True
P17655,True
P17658,False
P17661,False
P17676,True
P17677,False
P17693,True
P17706,True
P17707,True
P17735,True
P17752,True
P17787,True
P17812,True
P17813,True
P17844,True
P17858,True
P17861,True
P17900,True
P17927,True
P17931,True
P17936,True
P17947,True
P17948,True
P17980,True
P17987,True
P18031,True
P18054,True
P18065,True
P18074,True
P18075,True
P18077,True
P18084,True
P18085,True
P18089,True
P18124,True
P18146,True
P18206,True
P18283,True
P18405,False
P18428,False
P18433,True
P18440,True
P18505,True
P18507,True
P18509,True
P18510,True
P18545,True
P18564,True
P18577,True
P18583,True
P18615,True
P18621,True
P18627,True
P18669,True
P18754,True
P18825,True
P18827,True
P18846,False
P18847,False
P18848,True
P18850,False
P18858,True
P18859,True
P18887,True
P19012,False
P19013,False
P19021,False
P19022,False
P19075,False
P19086,True
P19087,True
P19099,True
P19105,False
P19113,True
P19174,True
P19224,False
P19235,True
P19237,False
P19256,True
P19320,True
P19338,True
P19367,True
P19387,True
P19388,True
P19397,True
P19404,True
P19419,True
P19429,True
P19438,True
P19440,True
P19447,True
P19474,True
P19484,True
P19525,True
P19526,False
P19532,True
P19544,True
P19622,False
P19623,True
P19634,True
P19652,True
P19784,True
P19793,True
P19801,True
P19823,False
P19827,True
P19835,True
P19838,True
P19875,True
P19876,True
P19878,True
P19883,True
P19957,True
P19971,True
P20020,True
P20023,True
P20036,True
P20042,True
P20061,True
P20062,True
P20073,True
P20132,True
P20138,True
P20142,True
P20151,True
P20155,True
P20160,True
P20226,True
P20231,True
P20248,True
P20264,False
P20265,True
P20273,True
P20290,True
P20292,True
P20309,True
P20333,True
P20336,False
P20337,True
P20338,True
P20339,True
P20340,True
P20366,True
P20382,True
P20393,True
P20396,False
P20472,True
P20585,True
P20591,True
P20592,True
P20594,False
P20618,True
P20645,True
P20648,False
P20671,True
P20674,True
P20700,True
P20701,True
P20702,True
P20711,True
P20718,True
P20719,False
P20742,False
P20749,True
P20774,False
P20783,True
P20794,False
P20800,False
P20807,True
P20809,True
P20810,False
P20813,True
P20815,True
P20823,True
P20827,True
P20839,True
P20848,False
P20849,True
P20851,False
P20853,False
P20908,True
P20916,False
P20929,True
P20930,True
P20933,True
P20936,True
P20941,False
P20963,True
P21108,False
P21127,True
P21128,True
P21145,False
P21217,False
P21246,True
P21266,True
P21281,True
P21283,True
P21291,False
P21333,True
P21359,True
P21397,True
P21399,True
P21439,True
P21452,True
P21453,True
P21462,True
P21549,True
P21554,True
P21579,True
P21580,True
P21583,True
P21589,True
P21673,True
P21675,True
P21695,True
P21709,True
P21728,True
P21730,True
P21731,True
P21741,True
P21754,False
P21757,True
P21781,False
P21796,True
P21802,True
P21810,False
P21815,False
P21817,True
P21854,False
P21860,True
P21912,True
P21917,True
P21918,True
P21926,True
P21941,False
P21953,True
P21964,True
P21980,True
P22001,True
P22003,False
P22004,True
P22033,True
P22059,True
P22061,True
P22079,False
P22083,False
P22087,True
P22102,True
P22105,True
P22223,True
P22234,True
P22301,True
P22303,True
P22304,True
P22307,True
P22309,False
P22310,False
P22314,True
P22352,True
P22362,True
P22392,True
P22413,True
P22415,True
P22455,True
P22459,False
P22460,False
P22466,True
P22492,False
P22528,False
P22557,True
P22570,False
P22607,True
P22612,False
P22626,True
P22670,True
P22674,False
P22680,True
P22681,True
P22692,True
P22694,False
P22695,True
P22732,False
P22735,True
P22736,True
P22748,True
P22749,True
P22760,False
P22792,False
P22794,False
P22830,True
P22888,True
P22891,True
P22894,True
P22897,True
P22914,True
P23025,True
P23083,True
P23109,False
P23141,True
P23142,False
P23193,True
P23219,True
P23229,True
P23246,True
P23258,True
P23276,False
P23280,True
P23284,True
P23297,True
P23327,False
P23352,True
P23368,True
P23378,True
P23381,True
P23396,True
P23409,False
P23415,True
P23416,True
P23434,True
P23435,True
P23443,True
P23458,True
P23467,True
P23468,True
P23469,True
P23470,True
P23471,True
P23490,False
P23497,True
P23508,True
P23510,True
P23511,True
P23515,False
P23526,True
P23527,True
P23528,True
P23560,True
P23582,True
P23588,True
P23610,True
P23634,True
P23677,True
P23743,True
P23759,False
P23760,True
P23763,False
P23769,True
P23771,True
P23786,False
P23919,True
P23921,True
P23942,True
P23945,True
P23946,True
P23975,True
P24001,False
P24043,True
P24046,True
P24071,True
P24158,True
P24278,False
P24298,False
P24310,False
P24311,True
P24347,False
P24385,True
P24386,False
P24387,False
P24390,False
P24394,True
P24462,True
P24468,True
P24522,True
P24530,True
P24534,True
P24539,True
P24557,False
P24588,True
P24592,True
P24593,True
P24666,True
P24723,True
P24752,True
P24821,True
P24844,False
P24855,True
P24863,True
P24864,True
P24903,False
P24928,True
P24941,True
P25021,True
P25024,True
P25025,True
P25054,True
P25063,False
P25067,False
P25089,False
P25090,True
P25092,True
P25098,True
P25100,False
P25101,True
P25103,True
P25105,True
P25106,True
P25116,True
P25189,True
P25205,True
P25208,True
P25311,True
P25325,True
P25391,False
P25398,True
P25440,True
P25445,True
P25490,True
P25685,True
P25686,True
P25705,True
P25713,True
P25774,True
P25786,True
P25787,True
P25788,True
P25789,True
P25791,True
P25800,False
P25815,True
P25874,True
P25929,True
P25940,False
P25942,True
P25963,True
P26006,False
P26010,True
P26012,True
P26022,True
P26038,True
P26045,True
P26196,True
P26232,True
P26358,True
P26367,True
P26368,True
P26371,False
P26373,True
P26374,False
P26378,True
P26436,False
P26439,False
P26440,True
P26441,True
P26447,True
P26572,False
P26583,False
P26599,True
P26639,True
P26640,False
P26641,True
P26651,True
P26678,True
P26715,True
P26717,True
P26718,True
P26842,True
P26885,True
P26927,True
P26951,True
P26992,True
P26998,True
P27037,True
P27105,True
P27144,True
P27169,True
P27216,True
P27338,True
P27348,True
P27352,True
P27361,True
P27448,True
P27449,True
P27469,False
P27482,True
P27487,True
P27539,False
P27540,True
P27544,False
P27635,True
P27658,False
P27694,True
P27695,True
P27701,True
P27707,True
P27708,True
P27797,True
P27815,True
P27816,False
P27824,False
P27918,True
P27930,True
P27986,True
P27987,False
P28039,True
P28062,True
P28065,True
P28066,True
P28067,True
P28068,True
P28069,True
P28070,True
P28072,True
P28074,True
P28161,True
P28221,True
P28222,True
P28223,True
P28288,True
P28289,True
P28290,False
P28300,False
P28324,True
P28325,True
P28328,False
P28329,True
P28330,True
P28331,True
P28332,False
P28335,True
P28336,True
P28340,True
P28347,True
P28356,False
P28358,False
P28360,False
P28370,False
P28472,True
P28476,False
P28482,True
P28562,True
P28566,True
P28676,True
P28698,True
P28702,True
P28715,True
P28749,True
P28799,True
P28827,True
P28838,False
P28845,True
P28906,False
P28907,True
P28908,True
P29016,True
P29017,True
P29033,True
P29034,True
P29074,True
P29083,True
P29084,True
P29120,True
P29122,False
P29144,False
P29218,True
P29274,True
P29275,True
P29279,False
P29317,True
P29320,True
P29322,True
P29323,True
P29350,True
P29353,True
P29371,True
P29372,True
P29373,True
P29374,True
P29375,True
P29376,True
P29400,True
P29401,True
P29459,True
P29460,True
P29466,True
P29474,True
P29475,True
P29508,True
P29536,True
P29558,True
P29590,True
P29597,True
P29622,True
P29692,True
P29728,True
P29803,False
P29965,True
P29966,False
P29972,True
P29973,True
P29992,True
P30038,True
P30039,False
P30040,True
P30041,True
P30043,True
P30044,True
P30046,True
P30047,True
P30048,True
P30049,True
P30050,True
P30084,True
P30085,True
P30086,True
P30101,True
P30153,True
P30154,True
P30203,True
P30260,True
P30273,True
P30279,True
P30281,True
P30291,True
P30301,False
P30304,True
P30305,True
P30307,True
P30405,True
P30411,True
P30414,True
P30419,True
P30511,True
P30518,True
P30519,True
P30520,True
P30530,True
P30531,True
P30532,False
P30533,True
P30536,False
P30542,True
P30550,True
P30556,True
P30559,True
P30566,True
P30613,True
P30622,True
P30626,True
P30679,False
P30711,True
P30740,True
P30793,True
P30825,False
P30837,True
P30838,True
P30872,True
P30874,True
P30876,True
P30926,True
P30939,True
P30968,True
P30988,True
P30989,True
P30990,True
P31025,True
P31040,True
P31146,False
P31150,False
P31151,True
P31152,False
P31153,True
P31213,True
P31249,False
P31260,False
P31268,False
P31269,False
P31270,False
P31271,True
P31273,False
P31274,True
P31276,False
P31314,False
P31321,True
P31323,False
P31327,True
P31350,True
P31358,True
P31371,True
